id,title,description,images_url,price,created_at,updated_at
911,In Store,Floral Bouquet 16.99,images/noImage.jpg,16.99,2013-07-11  1:46:00,2013-07-11  1:46:00
912,In Store,Floral Bouquet 17.49,images/noImage.jpg,17.49,2013-07-11  1:46:00,2013-07-11  1:46:00
913,In Store,Floral Bouquet 17.99,images/noImage.jpg,17.99,2013-07-11  1:46:00,2013-07-11  1:46:00
914,In Store,Floral Bouquet 18.49,images/noImage.jpg,18.49,2013-07-11  1:46:00,2013-07-11  1:46:00
915,In Store,Floral Bouquet 18.99,images/noImage.jpg,18.99,2013-07-11  1:46:00,2013-07-11  1:46:00
916,In Store,Floral Bouquet 19.49,images/noImage.jpg,19.49,2013-07-11  1:46:00,2013-07-11  1:46:00
917,In Store,Floral Bouquet 19.99,images/noImage.jpg,19.99,2013-07-11  1:46:00,2013-07-11  1:46:00
918,In Store,Floral 20.99,images/noImage.jpg,20.99,2013-07-11  1:46:00,2013-07-11  1:46:00
919,In Store,Floral 21.99,images/noImage.jpg,21.99,2013-07-11  1:46:00,2013-07-11  1:46:00
920,In Store,Floral 22.99,images/noImage.jpg,22.99,2013-07-11  1:46:00,2013-07-11  1:46:00
921,In Store,Floral 23.99,images/noImage.jpg,23.99,2013-07-11  1:46:00,2013-07-11  1:46:00
922,In Store,Floral 24.99,images/noImage.jpg,24.99,2013-07-11  1:46:00,2013-07-11  1:46:00
923,In Store,Floral 25.99,images/noImage.jpg,25.99,2013-07-11  1:46:00,2013-07-11  1:46:00
924,In Store,Floral 26.99,images/noImage.jpg,26.99,2013-07-11  1:46:00,2013-07-11  1:46:00
925,In Store,Floral 27.99,images/noImage.jpg,27.99,2013-07-11  1:46:00,2013-07-11  1:46:00
926,In Store,Floral 28.99,images/noImage.jpg,28.99,2013-07-11  1:46:00,2013-07-11  1:46:00
927,In Store,Floral 29.99,images/noImage.jpg,29.99,2013-07-11  1:46:00,2013-07-11  1:46:00
928,In Store,Floral 34.99,images/noImage.jpg,34.99,2013-07-11  1:46:00,2013-07-11  1:46:00
929,In Store,Floral 39.99,images/noImage.jpg,39.99,2013-07-11  1:46:00,2013-07-11  1:46:00
930,In Store,Floral 44.99,images/noImage.jpg,44.99,2013-07-11  1:46:00,2013-07-11  1:46:00
931,In Store,Floral 49.99,images/noImage.jpg,49.99,2013-07-11  1:46:00,2013-07-11  1:46:00
932,In Store,Floral 54.99,images/noImage.jpg,54.99,2013-07-11  1:46:00,2013-07-11  1:46:00
933,In Store,Floral 59.99,images/noImage.jpg,59.99,2013-07-11  1:46:00,2013-07-11  1:46:00
934,In Store,Floral 64.99,images/noImage.jpg,64.99,2013-07-11  1:46:00,2013-07-11  1:46:00
935,In Store,Floral 69.99,images/noImage.jpg,69.99,2013-07-11  1:46:00,2013-07-11  1:46:00
936,In Store,Floral 74.99,images/noImage.jpg,74.99,2013-07-11  1:46:00,2013-07-11  1:46:00
937,In Store,Floral 79.99,images/noImage.jpg,79.99,2013-07-11  1:46:00,2013-07-11  1:46:00
938,In Store,Floral 84.99,images/noImage.jpg,84.99,2013-07-11  1:46:00,2013-07-11  1:46:00
939,In Store,Floral 89.99,images/noImage.jpg,89.99,2013-07-11  1:46:00,2013-07-11  1:46:00
941,In Store,Floral 99.99,images/noImage.jpg,99.99,2013-07-11  1:46:00,2013-07-11  1:46:00
962,In Store,Wish Stone,images/noImage.jpg,2.49,2013-07-11  1:46:00,2013-07-11  1:46:00
963,In Store,Sweet Letter Press Everyday,images/noImage.jpg,4.99,2013-07-11  1:46:00,2013-07-11  1:46:00
